scope,stratum,subject,timepoint_merged,day_merged_numeric,gene,n_cells,total_counts,gene_counts,cpm,log2_cpm
all_cells,all_cells,Subject2,D2,2.0,HLA-DPA1,4187,10749595.0,8961.0,833.6128012264649,9.704963238490466
all_cells,all_cells,Subject2,D2,2.0,HLA-DRB5,4187,10749595.0,8925.0,830.2638378469143,9.699162641669242
all_cells,all_cells,Subject2,D4,4.0,VIM,6997,15422061.0,159186.0,10321.966694334824,13.333570022803919
all_cells,all_cells,Subject2,D4,4.0,FTH1,6997,15422061.0,279555.0,18126.954626881583,14.145928534851029
all_cells,all_cells,Subject2,D4,4.0,EEF1A1,6997,15422061.0,598696.0,38820.75164921212,15.244577593907549
all_cells,all_cells,Subject2,D4,4.0,B2M,6997,15422061.0,251389.0,16300.609886058679,13.992726826211022
all_cells,all_cells,Subject2,D4,4.0,MT-CO2,6997,15422061.0,282606.0,18324.788107114866,14.161587622862285
all_cells,all_cells,Subject2,D4,4.0,MT-CO1,6997,15422061.0,269050.0,17445.787563672584,14.090673800362115
all_cells,all_cells,Subject2,D4,4.0,MT-ATP6,6997,15422061.0,220806.0,14317.541604847756,13.805596935936455
all_cells,all_cells,Subject2,D4,4.0,MT-CYB,6997,15422061.0,155232.0,10065.580728801424,13.297286112220247
all_cells,all_cells,Subject2,D4,4.0,RPS12,6997,15422061.0,379496.0,24607.346579682184,14.586860106771471
all_cells,all_cells,Subject2,D4,4.0,MT-CO3,6997,15422061.0,234441.0,15201.664680226591,13.892036596903699
all_cells,all_cells,Subject2,D4,4.0,MALAT1,6997,15422061.0,853276.0,55328.27292020178,15.75575534505599
all_cells,all_cells,Subject2,D4,4.0,ANXA1,6997,15422061.0,43266.0,2805.461604645449,11.454536606507276
all_cells,all_cells,Subject2,D4,4.0,MT-ND3,6997,15422061.0,159126.0,10318.076163750098,13.333026195888525
all_cells,all_cells,Subject2,D4,4.0,TMSB4X,6997,15422061.0,143916.0,9331.826660522222,13.188098385192074
all_cells,all_cells,Subject2,D4,4.0,HLA-B,6997,15422061.0,110913.0,7191.840312394043,12.812345859978555
all_cells,all_cells,Subject2,D4,4.0,S100A10,6997,15422061.0,32356.0,2098.0334599895564,11.035509448994036
all_cells,all_cells,Subject2,D4,4.0,TAGLN2,6997,15422061.0,46783.0,3033.511539086767,11.567248591307319
all_cells,all_cells,Subject2,D4,4.0,GAPDH,6997,15422061.0,33537.0,2174.612070332234,11.087205619696425
all_cells,all_cells,Subject2,D4,4.0,RPS8,6997,15422061.0,280355.0,18178.828368011254,14.150050958961126
all_cells,all_cells,Subject2,D4,4.0,PTMA,6997,15422061.0,101799.0,6600.868716574264,12.68865873436606
all_cells,all_cells,Subject2,D4,4.0,SRGN,6997,15422061.0,57677.0,3739.9022089200657,11.869170537492801
all_cells,all_cells,Subject2,D4,4.0,S100A11,6997,15422061.0,20165.0,1307.5424873497777,10.353745052986662
all_cells,all_cells,Subject2,D4,4.0,MT-ND4L,6997,15422061.0,145163.0,9412.684854508097,13.200543840849585
all_cells,all_cells,Subject2,D4,4.0,SH3BGRL3,6997,15422061.0,28449.0,1844.6950767475244,10.849948512835056
all_cells,all_cells,Subject2,D4,4.0,LMNA,6997,15422061.0,23404.0,1517.5662967485346,10.568494178944528
all_cells,all_cells,Subject2,D4,4.0,FTL,6997,15422061.0,67783.0,4395.197243740638,12.102040401655021
all_cells,all_cells,Subject2,D4,4.0,SAT1,6997,15422061.0,26623.0,1726.2932626190493,10.754297331401434
all_cells,all_cells,Subject2,D4,4.0,NEAT1,6997,15422061.0,25113.0,1628.3815762367947,10.670108785198563
all_cells,all_cells,Subject2,D4,4.0,S100A6,6997,15422061.0,25975.0,1684.2755323040155,10.718768767221551
all_cells,all_cells,Subject2,D4,4.0,TYROBP,6997,15422061.0,9876.0,640.3813342457925,9.325038558236425
all_cells,all_cells,Subject2,D4,4.0,CD74,6997,15422061.0,137932.0,8943.81107687228,13.126835296135715
all_cells,all_cells,Subject2,D4,4.0,LYZ,6997,15422061.0,20988.0,1360.907598536927,10.41141310867676
all_cells,all_cells,Subject2,D4,4.0,TMSB10,6997,15422061.0,106664.0,6916.325904819078,12.755998714221596
all_cells,all_cells,Subject2,D4,4.0,ACTB,6997,15422061.0,79804.0,5174.6650463903625,12.337528538092197
all_cells,all_cells,Subject2,D4,4.0,MT-ND4,6997,15422061.0,78768.0,5107.488551627438,12.318680788815039
all_cells,all_cells,Subject2,D4,4.0,MT-ND2,6997,15422061.0,53798.0,3488.379406617572,11.768754757598906
all_cells,all_cells,Subject2,D4,4.0,CST3,6997,15422061.0,10441.0,677.0171639186228,9.405177985240842
all_cells,all_cells,Subject2,D4,4.0,LY6E,6997,15422061.0,3744.0,242.76910848686177,7.929371502539421
all_cells,all_cells,Subject2,D4,4.0,ISG15,6997,15422061.0,2360.0,153.0275363325304,7.267044482117702
all_cells,all_cells,Subject2,D4,4.0,IFITM1,6997,15422061.0,19767.0,1281.735301137766,10.32500777844544
all_cells,all_cells,Subject2,D4,4.0,IFITM2,6997,15422061.0,11666.0,756.448830023432,9.565004619396682
all_cells,all_cells,Subject2,D4,4.0,IFI6,6997,15422061.0,1211.0,78.52387563503996,6.313316163950557
all_cells,all_cells,Subject2,D4,4.0,IFITM3,6997,15422061.0,10215.0,662.3628320494906,9.373654370546934
all_cells,all_cells,Subject2,D4,4.0,MX1,6997,15422061.0,2826.0,183.24399054056394,7.525473753688196
all_cells,all_cells,Subject2,D4,4.0,PSME2,6997,15422061.0,3809.0,246.98384995364754,7.954102357360811
all_cells,all_cells,Subject2,D4,4.0,IRF7,6997,15422061.0,1934.0,125.40476918098041,6.981907086390608
all_cells,all_cells,Subject2,D4,4.0,XAF1,6997,15422061.0,851.0,55.180692126687866,5.812002492964872
all_cells,all_cells,Subject2,D4,4.0,HLA-A,6997,15422061.0,91256.0,5917.237650661607,12.530951914709812
all_cells,all_cells,Subject2,D4,4.0,MT2A,6997,15422061.0,5710.0,370.24882731302904,8.536242658563955
all_cells,all_cells,Subject2,D4,4.0,MYL12A,6997,15422061.0,11610.0,752.817668144355,9.558071799377052
all_cells,all_cells,Subject2,D4,4.0,IFI44L,6997,15422061.0,185.0,11.995802636236492,3.6999738340117365
all_cells,all_cells,Subject2,D4,4.0,PFN1,6997,15422061.0,32433.0,2103.0263075732873,11.038937028060477
all_cells,all_cells,Subject2,D4,4.0,UBC,6997,15422061.0,27923.0,1810.5880919547653,10.823039245979778
all_cells,all_cells,Subject2,D4,4.0,IFIT3,6997,15422061.0,679.0,44.02783778380853,5.492745296673891
all_cells,all_cells,Subject2,D4,4.0,OAS1,6997,15422061.0,499.0,32.35624602963249,5.059885029378117
all_cells,all_cells,Subject2,D4,4.0,TYMP,6997,15422061.0,1905.0,123.52434606502985,6.96028402454579
all_cells,all_cells,Subject2,D4,4.0,EPSTI1,6997,15422061.0,1124.0,72.88260628718821,6.207162854700951
all_cells,all_cells,Subject2,D4,4.0,TNFAIP3,6997,15422061.0,51900.0,3365.308955787427,11.716951876222259
all_cells,all_cells,Subject2,D4,4.0,H3F3B,6997,15422061.0,55414.0,3593.164363699508,11.81144067049161
all_cells,all_cells,Subject2,D4,4.0,NFKBIA,6997,15422061.0,104964.0,6806.094204918525,12.732823360315095
all_cells,all_cells,Subject2,D4,4.0,ZFP36,6997,15422061.0,54923.0,3561.326855081172,11.798604179139465
all_cells,all_cells,Subject2,D4,4.0,NR4A2,6997,15422061.0,18590.0,1205.4160595007372,10.23651182329498
all_cells,all_cells,Subject2,D4,4.0,MYADM,6997,15422061.0,27432.0,1778.7505833364294,10.797459358777267
all_cells,all_cells,Subject2,D4,4.0,REL,6997,15422061.0,26166.0,1696.6603879987247,10.729332165488264
all_cells,all_cells,Subject2,D4,4.0,TSC22D3,6997,15422061.0,31866.0,2066.260793547633,11.013504686886694
all_cells,all_cells,Subject2,D4,4.0,CREM,6997,15422061.0,19628.0,1272.7222386164858,10.314834987169535
all_cells,all_cells,Subject2,D4,4.0,JUNB,6997,15422061.0,38336.0,2485.7896749338497,11.280068778641777
all_cells,all_cells,Subject2,D4,4.0,KDM6B,6997,15422061.0,25015.0,1622.02704294841,10.66447132299685
all_cells,all_cells,Subject2,D4,4.0,MCL1,6997,15422061.0,20555.0,1332.8309361504926,10.381360100334255
all_cells,all_cells,Subject2,D4,4.0,CD69,6997,15422061.0,20302.0,1316.4258655182339,10.363506065151977
all_cells,all_cells,Subject2,D4,4.0,DUSP2,6997,15422061.0,17561.0,1138.6934599726976,10.154430123748243
all_cells,all_cells,Subject2,D4,4.0,CXCR4,6997,15422061.0,25369.0,1644.9811733982897,10.684732119084897
all_cells,all_cells,Subject2,D4,4.0,ACTG1,6997,15422061.0,34980.0,2268.179330894878,11.147954912874308
all_cells,all_cells,Subject2,D4,4.0,LDHB,6997,15422061.0,17922.0,1162.1014856574618,10.183761268375177
all_cells,all_cells,Subject2,D4,4.0,ARPC1B,6997,15422061.0,5065.0,328.42562352723155,8.363808965537052
all_cells,all_cells,Subject2,D4,4.0,COX5A,6997,15422061.0,3301.0,214.04402433630628,7.748488231867995
all_cells,all_cells,Subject2,D4,4.0,C1QBP,6997,15422061.0,3852.0,249.7720635393674,7.970232828033939
all_cells,all_cells,Subject2,D4,4.0,NAP1L1,6997,15422061.0,12514.0,811.4349956208836,9.66610857480675
all_cells,all_cells,Subject2,D4,4.0,ATP5G3,6997,15422061.0,4757.0,308.4542331923081,8.273582247263267
all_cells,all_cells,Subject2,D4,4.0,PPIB,6997,15422061.0,8916.0,578.1328448901869,9.177750509804717
all_cells,all_cells,Subject2,D4,4.0,H2AFY,6997,15422061.0,2272.0,147.32142480826656,7.212583197763611
all_cells,all_cells,Subject2,D4,4.0,COX8A,6997,15422061.0,5402.0,350.2774369781056,8.45646710306946
all_cells,all_cells,Subject2,D4,4.0,SET,6997,15422061.0,4553.0,295.2264292042419,8.210556552821824
all_cells,all_cells,Subject2,D4,4.0,TXN,6997,15422061.0,6104.0,395.79664481939216,8.632256016601103
all_cells,all_cells,Subject2,D4,4.0,IDH2,6997,15422061.0,820.0,53.1705846579131,5.7594377566492545
all_cells,all_cells,Subject2,D4,4.0,UCP2,6997,15422061.0,10836.0,702.629823601398,9.458672823025164
all_cells,all_cells,Subject2,D4,4.0,OSTC,6997,15422061.0,2876.0,186.48609936116839,7.550639824710562
all_cells,all_cells,Subject2,D4,4.0,MIF,6997,15422061.0,11788.0,764.3595755457069,9.579993893106876
all_cells,all_cells,Subject2,D4,4.0,CLIC1,6997,15422061.0,8508.0,551.6772369140544,9.11029338335178
all_cells,all_cells,Subject2,D4,4.0,MZT2B,6997,15422061.0,3336.0,216.3135005107294,7.7636339939067245
all_cells,all_cells,Subject2,D4,4.0,PPM1G,6997,15422061.0,2614.0,169.49744914120103,7.41360634463198
all_cells,all_cells,Subject2,D4,4.0,PDIA6,6997,15422061.0,1925.0,124.82118959327161,6.975231097260799
all_cells,all_cells,Subject2,D4,4.0,DUT,6997,15422061.0,2395.0,155.29701250695354,7.288146392407925
all_cells,all_cells,Subject2,D4,4.0,SNX3,6997,15422061.0,4006.0,259.7577587068291,8.026566369773215
all_cells,all_cells,Subject2,D4,4.0,NDUFB3,6997,15422061.0,1518.0,98.43042379355133,6.635615451104544
all_cells,all_cells,Subject2,D4,4.0,GNG5,6997,15422061.0,6134.0,397.74191011175486,8.639311438783773
all_cells,all_cells,Subject2,D4,4.0,MTRNR2L8,6997,15422061.0,837.0,54.27290165691862,5.788500446468991
all_cells,all_cells,Subject2,D4,4.0,CD52,6997,15422061.0,25824.0,1674.4843636657902,10.710362507422266
all_cells,all_cells,Subject2,D4,4.0,RPLP0,6997,15422061.0,105047.0,6811.476105560729,12.73396354926294
all_cells,all_cells,Subject2,D4,4.0,RPS2,6997,15422061.0,102156.0,6624.01737355338,12.693708522577202
all_cells,all_cells,Subject2,D4,4.0,IL32,6997,15422061.0,16093.0,1043.5051449997507,10.028603883479118
all_cells,all_cells,Subject2,D4,4.0,FOS,6997,15422061.0,17123.0,1110.2925867042024,10.118022991410907
all_cells,all_cells,Subject2,D4,4.0,JUN,6997,15422061.0,19634.0,1273.1112916749585,10.315275584968244
all_cells,all_cells,Subject2,D4,4.0,AC090498.1,6997,15422061.0,70173.0,4550.170045365532,12.152021775389747
all_cells,all_cells,Subject2,D4,4.0,MT-ND1,6997,15422061.0,76202.0,4941.103526954017,12.27090951715371
all_cells,all_cells,Subject2,D4,4.0,CCR7,6997,15422061.0,34409.0,2231.1544481635756,11.124221138841152
all_cells,all_cells,Subject2,D4,4.0,S100A4,6997,15422061.0,24747.0,1604.6493396699702,10.648941139437078
all_cells,all_cells,Subject2,D4,4.0,PSAP,6997,15422061.0,9499.0,615.9358337384348,9.268976635127833
all_cells,all_cells,Subject2,D4,4.0,NKG7,6997,15422061.0,9113.0,590.9067536433683,9.209226107770748
all_cells,all_cells,Subject2,D4,4.0,CST7,6997,15422061.0,3315.0,214.95181480607553,7.754565630425813
all_cells,all_cells,Subject2,D4,4.0,CCL5,6997,15422061.0,9466.0,613.7960419168359,9.263964066701044
all_cells,all_cells,Subject2,D4,4.0,GNLY,6997,15422061.0,8542.0,553.8818709120656,9.11603685783402
all_cells,all_cells,Subject2,D4,4.0,CTSW,6997,15422061.0,2853.0,184.99472930369035,7.5391179287684205
all_cells,all_cells,Subject2,D4,4.0,HCST,6997,15422061.0,9603.0,622.6794200852921,9.284660844025266
all_cells,all_cells,Subject2,D4,4.0,HLA-DRA,6997,15422061.0,38204.0,2477.230507647454,11.275094667771574
all_cells,all_cells,Subject2,D4,4.0,HLA-DRB1,6997,15422061.0,23956.0,1553.3591781280077,10.602104201939856
all_cells,all_cells,Subject2,D4,4.0,HLA-DPB1,6997,15422061.0,13721.0,889.6995025502753,9.798794978085127
all_cells,all_cells,Subject2,D4,4.0,HLA-DPA1,6997,15422061.0,13042.0,845.6716647664667,9.725658797527954
all_cells,all_cells,Subject2,D4,4.0,HLA-DRB5,6997,15422061.0,11380.0,737.9039675695745,9.52924306495284
all_cells,all_cells,Subject2,D6,6.0,VIM,6352,13749134.0,193905.0,14103.070055175838,13.783823925230829
all_cells,all_cells,Subject2,D6,6.0,FTH1,6352,13749134.0,301419.0,21922.762553627013,14.42020779425469
all_cells,all_cells,Subject2,D6,6.0,EEF1A1,6352,13749134.0,590334.0,42936.0860109444,15.389936663428674
all_cells,all_cells,Subject2,D6,6.0,B2M,6352,13749134.0,254596.0,18517.238976651184,14.176659289138383
all_cells,all_cells,Subject2,D6,6.0,MT-CO2,6352,13749134.0,280203.0,20379.683549523917,14.314914818539478
all_cells,all_cells,Subject2,D6,6.0,MT-CO1,6352,13749134.0,259000.0,18837.550059516478,14.201400309338608
all_cells,all_cells,Subject2,D6,6.0,MT-ATP6,6352,13749134.0,214681.0,15614.147043733808,13.930658534451753
all_cells,all_cells,Subject2,D6,6.0,MT-CYB,6352,13749134.0,149907.0,10903.013964370411,13.412571694412971
all_cells,all_cells,Subject2,D6,6.0,RPS12,6352,13749134.0,357548.0,26005.128759382227,14.666564036988357
all_cells,all_cells,Subject2,D6,6.0,MT-CO3,6352,13749134.0,225793.0,16422.34339995523,14.00346023477275
all_cells,all_cells,Subject2,D6,6.0,MALAT1,6352,13749134.0,799546.0,58152.46254782301,15.827577474117302
all_cells,all_cells,Subject2,D6,6.0,ANXA1,6352,13749134.0,48724.0,3543.7868305014704,11.79148315674598
all_cells,all_cells,Subject2,D6,6.0,MT-ND3,6352,13749134.0,161424.0,11740.666721264046,13.519349592071569
all_cells,all_cells,Subject2,D6,6.0,TMSB4X,6352,13749134.0,143906.0,10466.550111447019,13.353636204278065
all_cells,all_cells,Subject2,D6,6.0,HLA-B,6352,13749134.0,121934.0,8868.48582608912,13.114634756984104
all_cells,all_cells,Subject2,D6,6.0,S100A10,6352,13749134.0,36808.0,2677.1140640566887,11.387001692727031
all_cells,all_cells,Subject2,D6,6.0,TAGLN2,6352,13749134.0,47809.0,3477.2371845383136,11.764140599506117
all_cells,all_cells,Subject2,D6,6.0,GAPDH,6352,13749134.0,36789.0,2675.7321588399677,11.38625707084083
all_cells,all_cells,Subject2,D6,6.0,RPS8,6352,13749134.0,265289.0,19294.960686251223,14.236011252544355
all_cells,all_cells,Subject2,D6,6.0,PTMA,6352,13749134.0,98365.0,7154.26877067312,12.804790244043748
all_cells,all_cells,Subject2,D6,6.0,SRGN,6352,13749134.0,61049.0,4440.206925032515,12.116736075684198
all_cells,all_cells,Subject2,D6,6.0,S100A11,6352,13749134.0,26496.0,1927.103190644589,10.912966550258679
all_cells,all_cells,Subject2,D6,6.0,MT-ND4L,6352,13749134.0,142416.0,10358.179649714666,13.338622139123252
all_cells,all_cells,Subject2,D6,6.0,SH3BGRL3,6352,13749134.0,29785.0,2166.318256844395,11.081695304202599
all_cells,all_cells,Subject2,D6,6.0,LMNA,6352,13749134.0,26466.0,1924.9212350392395,10.911332986731356
all_cells,all_cells,Subject2,D6,6.0,FTL,6352,13749134.0,67818.0,4932.52884145285,12.268404227589066
all_cells,all_cells,Subject2,D6,6.0,SAT1,6352,13749134.0,29002.0,2109.369215544775,11.04327970958366
all_cells,all_cells,Subject2,D6,6.0,NEAT1,6352,13749134.0,25955.0,1887.755257894788,10.883220056215356
all_cells,all_cells,Subject2,D6,6.0,S100A6,6352,13749134.0,27844.0,2025.1457291782888,10.984522227410153
all_cells,all_cells,Subject2,D6,6.0,TYROBP,6352,13749134.0,10220.0,743.3195428890285,9.539778305692563
all_cells,all_cells,Subject2,D6,6.0,CD74,6352,13749134.0,125063.0,9096.063795727063,13.151185255150152
all_cells,all_cells,Subject2,D6,6.0,LYZ,6352,13749134.0,22275.0,1620.1020369719286,10.66275918588178
all_cells,all_cells,Subject2,D6,6.0,TMSB10,6352,13749134.0,97008.0,7055.571645457816,12.784751721501651
all_cells,all_cells,Subject2,D6,6.0,ACTB,6352,13749134.0,79632.0,5791.782958839444,12.500040896491775
all_cells,all_cells,Subject2,D6,6.0,MT-ND4,6352,13749134.0,80581.0,5860.805487821996,12.5171293805622
all_cells,all_cells,Subject2,D6,6.0,MT-ND2,6352,13749134.0,54388.0,3955.7400487914365,11.950096570432992
all_cells,all_cells,Subject2,D6,6.0,CST3,6352,13749134.0,11001.0,800.1231204816245,9.645880169809976
all_cells,all_cells,Subject2,D6,6.0,LY6E,6352,13749134.0,3643.0,264.96214234292864,8.055077093617392
all_cells,all_cells,Subject2,D6,6.0,ISG15,6352,13749134.0,2756.0,200.4489882780981,7.654270749742071
all_cells,all_cells,Subject2,D6,6.0,IFITM1,6352,13749134.0,20790.0,1512.0952345071332,10.563287078579764
all_cells,all_cells,Subject2,D6,6.0,IFITM2,6352,13749134.0,12085.0,878.9644496882495,9.781301430235494
all_cells,all_cells,Subject2,D6,6.0,IFI6,6352,13749134.0,1371.0,99.71537116446751,6.654140073818751
all_cells,all_cells,Subject2,D6,6.0,IFITM3,6352,13749134.0,10921.0,794.3045722006927,9.635363654769083
all_cells,all_cells,Subject2,D6,6.0,MX1,6352,13749134.0,4267.0,310.34681893419616,8.282378728886153
all_cells,all_cells,Subject2,D6,6.0,PSME2,6352,13749134.0,3983.0,289.6909725368885,8.183342458777288
all_cells,all_cells,Subject2,D6,6.0,IRF7,6352,13749134.0,2964.0,215.57721380852058,7.758737654075041
all_cells,all_cells,Subject2,D6,6.0,XAF1,6352,13749134.0,1059.0,77.02303286883378,6.285828173995594
all_cells,all_cells,Subject2,D6,6.0,HLA-A,6352,13749134.0,104228.0,7580.695627811904,12.888304824386083
all_cells,all_cells,Subject2,D6,6.0,MT2A,6352,13749134.0,7025.0,510.94127091931756,8.999834505833576
all_cells,all_cells,Subject2,D6,6.0,MYL12A,6352,13749134.0,9730.0,707.6809346683216,9.46899242714299
all_cells,all_cells,Subject2,D6,6.0,IFI44L,6352,13749134.0,293.0,21.31043307891246,4.479646613612182
all_cells,all_cells,Subject2,D6,6.0,PFN1,6352,13749134.0,34828.0,2533.104994103629,11.307260584726684
all_cells,all_cells,Subject2,D6,6.0,UBC,6352,13749134.0,37193.0,2705.115827658673,11.40200787579195
all_cells,all_cells,Subject2,D6,6.0,IFIT3,6352,13749134.0,1077.0,78.33220623204342,6.309834765843184
all_cells,all_cells,Subject2,D6,6.0,OAS1,6352,13749134.0,830.0,60.3674384146667,5.939401458978946
all_cells,all_cells,Subject2,D6,6.0,TYMP,6352,13749134.0,2152.0,156.51894875706355,7.299381577965123
all_cells,all_cells,Subject2,D6,6.0,EPSTI1,6352,13749134.0,1364.0,99.206248189886,6.646828657903891
all_cells,all_cells,Subject2,D6,6.0,TNFAIP3,6352,13749134.0,39471.0,2870.798989958204,11.487739056685413
all_cells,all_cells,Subject2,D6,6.0,H3F3B,6352,13749134.0,54690.0,3977.705068551954,11.958083244284945
all_cells,all_cells,Subject2,D6,6.0,NFKBIA,6352,13749134.0,97364.0,7081.464185307962,12.790035685845872
all_cells,all_cells,Subject2,D6,6.0,ZFP36,6352,13749134.0,59625.0,4336.63676563193,12.08269353122637
all_cells,all_cells,Subject2,D6,6.0,NR4A2,6352,13749134.0,11111.0,808.1236243679057,9.660216335738724
all_cells,all_cells,Subject2,D6,6.0,MYADM,6352,13749134.0,20855.0,1516.8228049853903,10.567787660863262
all_cells,all_cells,Subject2,D6,6.0,REL,6352,13749134.0,23315.0,1695.743164624041,10.728552485862235
all_cells,all_cells,Subject2,D6,6.0,TSC22D3,6352,13749134.0,19873.0,1445.4001248369534,10.498250992045003
all_cells,all_cells,Subject2,D6,6.0,CREM,6352,13749134.0,19420.0,1412.4525951961775,10.465007783096665
all_cells,all_cells,Subject2,D6,6.0,JUNB,6352,13749134.0,38535.0,2802.7219750713025,11.453127579419833
all_cells,all_cells,Subject2,D6,6.0,KDM6B,6352,13749134.0,24515.0,1783.021388838017,10.80091719666109
all_cells,all_cells,Subject2,D6,6.0,MCL1,6352,13749134.0,21012.0,1528.241705986719,10.5786007361412
all_cells,all_cells,Subject2,D6,6.0,CD69,6352,13749134.0,18790.0,1366.63152748384,10.417463870823536
all_cells,all_cells,Subject2,D6,6.0,DUSP2,6352,13749134.0,20416.0,1484.8935212937774,10.537115021127192
all_cells,all_cells,Subject2,D6,6.0,CXCR4,6352,13749134.0,20369.0,1481.47512417873,10.533792181322012
all_cells,all_cells,Subject2,D6,6.0,ACTG1,6352,13749134.0,33095.0,2407.0606919679453,11.233656038428203
all_cells,all_cells,Subject2,D6,6.0,LDHB,6352,13749134.0,16339.0,1188.3657545267943,10.215976726489655
all_cells,all_cells,Subject2,D6,6.0,ARPC1B,6352,13749134.0,6392.0,464.9020076464452,8.863882737038717
all_cells,all_cells,Subject2,D6,6.0,COX5A,6352,13749134.0,3368.0,244.96088262722583,7.942285078806254
all_cells,all_cells,Subject2,D6,6.0,C1QBP,6352,13749134.0,4141.0,301.18260539172866,8.239276806474173
